TimeGenerated,UserPrincipalName,AppDisplayName,IPAddress,City,Country,ResultType,ResultDescription,DeviceOS,Browser
2026-08-07T12:59:02Z,finn.gale@cloudora.io,Outlook Web,198.51.100.24,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T12:59:54Z,emma.hayes@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T13:02:41Z,felix.hart@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T13:17:17Z,gwen.muir@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T13:18:07Z,olivia.kaur@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T13:20:47Z,kian.patel@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-07T13:25:24Z,lucas.ford@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T13:25:50Z,amelia.frost@cloudora.io,Azure Portal,203.0.113.14,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T13:31:15Z,daniel.reeve@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T13:32:15Z,jude.ross@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T13:32:30Z,seth.lane@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T13:38:19Z,dean.page@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-07T13:40:45Z,dina.said@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T13:41:52Z,gwen.muir@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T13:42:23Z,rhys.owen@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T14:04:43Z,lucas.ford@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T14:07:23Z,tara.kemp@cloudora.io,Microsoft Teams,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T14:09:07Z,isla.grant@cloudora.io,Microsoft 365,203.0.113.15,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T14:11:08Z,maya.chen@cloudora.io,Outlook Web,203.0.113.11,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T14:12:25Z,freya.lynn@cloudora.io,SharePoint Online,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T14:13:02Z,joel.kerr@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T14:17:12Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T14:17:34Z,nina.cole@cloudora.io,Cloudora Admin Portal,198.51.100.22,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T14:20:54Z,alba.vega@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T14:22:46Z,isla.grant@cloudora.io,Microsoft 365,203.0.113.15,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T14:26:16Z,lena.voss@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,50126,Invalid username or password,iOS 17,Mobile Safari
2026-08-07T14:27:02Z,lena.voss@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-07T14:30:49Z,daniel.reeve@cloudora.io,Cloudora Admin Portal,203.0.113.13,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T14:39:34Z,mira.shah@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-07T14:57:00Z,nina.cole@cloudora.io,SharePoint Online,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T15:03:18Z,cole.burke@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-07T15:05:39Z,chloe.price@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T15:06:27Z,alba.vega@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T15:09:57Z,maya.chen@cloudora.io,Azure Portal,203.0.113.11,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T15:11:28Z,dean.page@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T15:17:59Z,seth.lane@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-07T15:18:14Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T15:19:24Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T15:23:54Z,lucas.ford@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T15:26:45Z,cole.burke@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T15:28:33Z,ethan.wells@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-07T15:33:42Z,felix.hart@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T15:33:48Z,maya.chen@cloudora.io,Cloudora Admin Portal,203.0.113.11,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T15:34:32Z,amelia.frost@cloudora.io,Azure Portal,203.0.113.14,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T15:35:20Z,omar.farah@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T15:37:36Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T15:43:23Z,jude.ross@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T15:43:36Z,mira.shah@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-07T15:45:19Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T15:46:00Z,amelia.frost@cloudora.io,Microsoft 365,203.0.113.14,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T15:48:17Z,arjun.mehta@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T15:51:12Z,liam.doyle@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T15:52:37Z,ruth.dean@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T15:52:45Z,seth.lane@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-07T15:58:00Z,zara.aziz@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T16:02:49Z,sofia.marino@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T16:13:54Z,olivia.kaur@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T16:19:09Z,sofia.marino@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T16:19:22Z,adam.clark@cloudora.io,Microsoft Teams,192.0.2.30,Austin,United States,50126,Invalid username or password,Windows 11,Edge 126
2026-08-07T16:20:15Z,adam.clark@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-07T16:21:53Z,zara.aziz@cloudora.io,Microsoft Teams,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T16:23:21Z,ryan.boyd@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T16:27:54Z,freya.lynn@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T16:30:17Z,ryan.boyd@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T16:35:10Z,emma.hayes@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T16:36:11Z,finn.gale@cloudora.io,Outlook Web,198.51.100.24,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T16:38:13Z,priya.nair@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T16:39:29Z,daniel.reeve@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T16:43:13Z,ethan.wells@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-07T16:56:10Z,priya.nair@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T16:58:52Z,seth.lane@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T16:59:19Z,adam.clark@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T17:06:36Z,olivia.kaur@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T17:08:23Z,finn.gale@cloudora.io,Outlook Web,198.51.100.24,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T17:09:31Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T17:14:48Z,dina.said@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T17:18:46Z,rhys.owen@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T17:22:18Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-07T17:23:44Z,leah.stone@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T17:32:03Z,sofia.marino@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T17:34:26Z,arjun.mehta@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T17:35:05Z,ryan.boyd@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T17:37:35Z,chloe.price@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T17:42:22Z,tara.kemp@cloudora.io,Outlook Web,203.0.113.14,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T17:44:15Z,ethan.wells@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-07T17:48:24Z,tara.kemp@cloudora.io,Azure Portal,203.0.113.14,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T17:53:12Z,freya.lynn@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T17:54:37Z,mira.shah@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-07T17:56:29Z,zara.aziz@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T17:59:12Z,ethan.wells@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-07T18:03:24Z,freya.lynn@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T18:05:02Z,arjun.mehta@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-07T18:06:44Z,leah.stone@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T18:08:13Z,tara.kemp@cloudora.io,Microsoft 365,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T18:12:56Z,ethan.wells@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,50126,Invalid username or password,Windows 10,Edge 126
2026-08-07T18:14:20Z,ethan.wells@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T18:19:47Z,seth.lane@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T18:19:59Z,seth.lane@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T18:25:20Z,lena.voss@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T18:32:48Z,olivia.kaur@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T18:40:41Z,dean.page@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T18:46:14Z,alba.vega@cloudora.io,Cloudora Admin Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-07T18:49:28Z,ryan.boyd@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T18:53:35Z,sofia.marino@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,50126,Invalid username or password,Windows 11,Edge 126
2026-08-07T18:54:11Z,sofia.marino@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T18:58:35Z,emma.hayes@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,50126,Invalid username or password,Windows 11,Edge 126
2026-08-07T18:59:01Z,emma.hayes@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-07T19:01:07Z,kian.patel@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-07T19:08:31Z,cole.burke@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-07T19:16:21Z,alba.vega@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-07T19:16:51Z,maya.chen@cloudora.io,SharePoint Online,203.0.113.11,London,United Kingdom,50126,Invalid username or password,Android 14,Chrome Mobile
2026-08-07T19:18:03Z,maya.chen@cloudora.io,Microsoft 365,203.0.113.11,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-07T19:27:44Z,sofia.marino@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-07T19:28:31Z,aria.reid@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-08T00:07:11Z,sofia.marino@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T00:16:14Z,ryan.boyd@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T00:21:48Z,mira.shah@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T00:22:28Z,rhys.owen@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T00:33:05Z,omar.farah@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T00:39:40Z,cole.burke@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T00:45:19Z,ruth.dean@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:06:11Z,omar.farah@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:10:48Z,liam.doyle@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:18:01Z,jude.ross@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:20:11Z,ryan.boyd@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:23:14Z,jude.ross@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:25:11Z,sofia.marino@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:31:11Z,liam.doyle@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:39:50Z,alba.vega@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:40:46Z,nina.cole@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T01:54:56Z,ethan.wells@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T02:03:55Z,amelia.frost@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T02:14:00Z,sofia.marino@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T02:16:18Z,seth.lane@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T02:22:31Z,daniel.reeve@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T02:36:42Z,lena.voss@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T02:50:00Z,cole.burke@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:03:16Z,mira.shah@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:03:49Z,nina.cole@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:12:07Z,nina.cole@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:16:43Z,priya.nair@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:17:51Z,emma.hayes@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:18:12Z,seth.lane@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:19:39Z,dina.said@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:22:23Z,lena.voss@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:22:43Z,gwen.muir@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:24:53Z,ethan.wells@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:28:57Z,cole.burke@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:32:32Z,emma.hayes@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:34:43Z,rhys.owen@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:52:43Z,priya.nair@cloudora.io,Microsoft 365,102.89.44.17,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T03:53:11Z,ruth.dean@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T04:12:35Z,ryan.boyd@cloudora.io,Microsoft 365,102.89.45.101,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T04:21:04Z,daniel.reeve@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
2026-08-08T04:31:50Z,jude.ross@cloudora.io,Microsoft 365,102.89.44.23,Lagos,Nigeria,50126,Invalid username or password,Windows 10,Chrome 125
